sample_id,time_ms,fsr1,fsr2,fsr3
9341,18736,361,207,191
9342,18738,351,207,189
9343,18740,356,208,191
9344,18742,365,207,190
9345,18744,372,208,191
9346,18746,372,207,192
9347,18748,369,208,188
9348,18750,366,207,191
9349,18752,397,207,190
9350,18754,367,207,191
9351,18756,368,208,190
9352,18758,352,208,191
9353,18760,360,207,192
9354,18762,374,208,189
9355,18764,378,207,188
9356,18766,377,208,190
9357,18768,370,207,191
9358,18770,368,208,191
9359,18772,385,207,190
9360,18774,380,208,192
9361,18776,365,208,191
9362,18778,347,208,191
9363,18780,363,208,191
9364,18782,371,208,191
9365,18784,364,208,191
9366,18786,375,208,191
9367,18788,372,207,191
9368,18790,364,207,191
9369,18792,391,208,192
9370,18794,366,207,190
9371,18796,365,208,192
9372,18798,349,208,192
9373,18800,347,207,191
9374,18802,333,208,191
9375,18804,345,208,192
9376,18806,342,208,191
9377,18808,336,208,192
9378,18810,332,208,192
9379,18812,365,207,193
9380,18814,371,207,192
9381,18816,342,207,193
9382,18818,328,208,192
9383,18820,345,207,192
9384,18822,355,208,189
9385,18824,353,208,191
9386,18826,358,208,192
9387,18828,351,208,192
9388,18830,360,208,193
9389,18832,381,208,190
9390,18834,366,209,192
9391,18836,363,208,193
9392,18838,338,207,191
9393,18840,351,207,192
9394,18842,364,208,193
9395,18844,354,207,193
9396,18846,366,207,195
9397,18848,356,208,194
9398,18850,350,207,193
9399,18852,375,207,192
9400,18854,369,206,193
9401,18856,362,207,192
9402,18858,347,209,192
9403,18860,352,207,193
9404,18862,362,208,193
9405,18864,362,207,193
9406,18866,357,208,193
9407,18868,359,208,193
9408,18870,354,208,193
9409,18872,387,207,194
9410,18874,362,208,194
9411,18876,358,207,194
9412,18878,345,208,193
9413,18880,356,207,195
9414,18882,353,207,195
9415,18884,358,207,194
9416,18886,366,209,194
9417,18888,355,208,194
9418,18890,362,208,195
9419,18892,387,208,194
9420,18894,367,207,193
9421,18896,366,208,194
9422,18898,341,208,192
9423,18900,349,207,194
9424,18902,366,207,193
9425,18904,369,208,194
9426,18906,359,208,195
9427,18908,364,207,195
9428,18910,357,208,194
9429,18912,386,208,196
9430,18914,365,207,194
9431,18916,366,207,195
9432,18918,339,208,194
9433,18920,352,207,194
9434,18922,363,207,194
9435,18924,349,207,193
9436,18926,359,208,194
9437,18928,359,208,193
9438,18930,362,207,195
9439,18932,379,208,195
9440,18934,368,207,195
9441,18936,361,209,191
9442,18938,337,208,192
9443,18940,354,209,193
9444,18942,370,210,196
9445,18944,357,209,194
9446,18946,357,209,194
9447,18948,365,208,193
9448,18950,357,210,195
9449,18952,381,210,195
9450,18954,378,209,197
9451,18956,354,210,195
9452,18958,333,211,194
9453,18960,341,210,193
9454,18962,349,210,193
9455,18964,345,210,194
9456,18966,354,210,194
9457,18968,364,210,196
9458,18970,363,210,195
9459,18972,374,210,195
9460,18974,370,210,195
9461,18976,362,211,195
9462,18978,345,210,194
9463,18980,351,211,194
9464,18982,360,212,193
9465,18984,361,211,194
9466,18986,369,211,194
9467,18988,364,211,193
9468,18990,364,211,194
9469,18992,383,212,195
9470,18994,374,211,194
9471,18996,364,211,194
9472,18998,339,210,193
9473,19000,348,210,194
9474,19002,354,210,193
9475,19004,353,210,194
9476,19006,370,211,192
9477,19008,375,210,194
9478,19010,366,210,195
9479,19012,381,211,195
9480,19014,369,211,195
9481,19016,362,211,195
9482,19018,336,211,195
9483,19020,353,210,194
9484,19022,357,210,193
9485,19024,357,211,194
9486,19026,367,210,195
9487,19028,364,211,195
9488,19030,365,210,195
9489,19032,382,210,194
9490,19034,371,207,195
9491,19036,357,210,193
9492,19038,344,213,194
9493,19040,350,210,194
9494,19042,365,210,195
9495,19044,362,209,193
9496,19046,371,210,193
9497,19048,366,209,193
9498,19050,364,210,195
9499,19052,388,210,195
9500,19054,386,210,194
9501,19056,362,209,193
9502,19058,347,209,193
9503,19060,353,209,193
9504,19062,368,209,194
9505,19064,366,210,193
9506,19066,361,209,195
9507,19068,365,208,194
9508,19070,372,209,195
9509,19072,384,210,193
9510,19074,375,210,193
9511,19076,367,210,191
9512,19078,351,210,192
9513,19080,351,209,193
9514,19082,368,210,193
9515,19084,357,210,193
9516,19086,360,210,194
9517,19088,366,209,195
9518,19090,363,210,194
9519,19092,387,210,194
9520,19094,369,209,194
9521,19096,365,208,194
9522,19098,339,209,192
9523,19100,352,209,193
9524,19102,356,210,193
9525,19104,355,209,194
9526,19106,359,210,193
9527,19108,360,210,194
9528,19110,349,210,194
9529,19112,367,210,193
9530,19114,349,209,196
9531,19116,344,210,194
9532,19118,322,210,193
9533,19120,341,209,194
9534,19122,354,210,195
9535,19124,349,210,195
9536,19126,357,210,195
9537,19128,357,209,194
9538,19130,364,209,194
9539,19132,387,210,194
9540,19134,363,210,194
9541,19136,367,210,193
9542,19138,335,211,193
9543,19140,350,210,194
9544,19142,356,210,192
9545,19144,355,210,194
9546,19146,356,210,194
9547,19148,350,211,194
9548,19150,365,212,194
9549,19152,384,212,194
9550,19154,366,211,194
9551,19156,362,211,194
9552,19158,331,212,194
9553,19160,341,212,194
9554,19162,361,213,195
9555,19164,361,213,195
9556,19166,354,213,194
9557,19168,367,212,193
9558,19170,366,213,194
9559,19172,385,214,195
9560,19174,370,213,194
9561,19176,362,213,193
9562,19178,338,213,194
9563,19180,351,213,194
9564,19182,364,214,194
9565,19184,358,213,194
9566,19186,357,214,196
9567,19188,370,214,195
9568,19190,372,214,195
9569,19192,381,217,196
9570,19194,373,216,195
9571,19196,369,217,197
9572,19198,345,221,195
9573,19200,360,221,196
9574,19202,370,221,194
9575,19204,364,220,195
9576,19206,363,222,195
9577,19208,368,222,195
9578,19210,377,222,195
9579,19212,391,223,195
9580,19214,371,222,195
9581,19216,363,222,195
9582,19218,358,223,196
9583,19220,355,223,194
9584,19222,352,223,196
9585,19224,368,221,197
9586,19226,359,223,196
9587,19228,354,222,196
9588,19230,368,223,196
9589,19232,393,224,196
9590,19234,366,225,196
9591,19236,364,225,195
9592,19238,327,225,197
9593,19240,347,225,195
9594,19242,350,226,195
9595,19244,352,226,195
9596,19246,355,227,195
9597,19248,349,226,195
9598,19250,360,226,196
9599,19252,377,226,194
9600,19254,353,226,197
9601,19256,346,227,193
9602,19258,335,227,194
9603,19260,329,226,195
9604,19262,349,226,194
9605,19264,352,226,194
9606,19266,344,227,195
9607,19268,340,226,194
9608,19270,343,226,194
9609,19272,369,227,196
9610,19274,350,227,195
9611,19276,345,228,195
9612,19278,346,229,194
9613,19280,341,227,194
9614,19282,351,228,195
9615,19284,367,228,195
9616,19286,368,228,194
9617,19288,367,228,193
9618,19290,373,228,196
9619,19292,399,229,197
9620,19294,372,228,195
9621,19296,373,227,194
9622,19298,349,228,195
9623,19300,358,228,195
9624,19302,365,228,195
9625,19304,374,228,194
9626,19306,363,229,194
9627,19308,372,229,194
9628,19310,380,229,196
9629,19312,391,229,195
9630,19314,368,229,194
9631,19316,366,229,196
9632,19318,352,228,194
9633,19320,362,228,196
9634,19322,368,228,194
9635,19324,377,228,194
9636,19326,372,229,194
9637,19328,370,228,194
9638,19330,380,228,193
9639,19332,403,228,193
9640,19334,377,228,197
9641,19336,368,228,194
9642,19338,355,227,192
9643,19340,361,228,194
9644,19342,368,230,194
9645,19344,372,228,195
9646,19346,379,229,195
9647,19348,378,228,194
9648,19350,387,228,195
9649,19352,398,229,195
9650,19354,369,228,194
9651,19356,369,228,195
9652,19358,352,228,193
9653,19360,360,228,194
9654,19362,371,229,192
9655,19364,376,228,195
9656,19366,384,228,194
9657,19368,372,229,195
9658,19370,398,228,194
9659,19372,395,228,195
9660,19374,375,228,193
9661,19376,370,228,193
9662,19378,348,227,193
9663,19380,363,227,195
9664,19382,374,228,195
9665,19384,369,228,195
9666,19386,374,228,194
9667,19388,374,227,193
9668,19390,392,227,194
9669,19392,395,228,192
9670,19394,370,227,194
9671,19396,370,227,192
9672,19398,350,227,192
9673,19400,364,227,194
9674,19402,365,227,194
9675,19404,379,225,192
9676,19406,369,227,194
9677,19408,373,227,194
9678,19410,392,227,192
9679,19412,398,227,193
9680,19414,371,226,194
9681,19416,369,227,193
9682,19418,351,227,192
9683,19420,358,227,193
9684,19422,373,226,193
9685,19424,378,226,193
9686,19426,378,227,191
9687,19428,372,226,192
9688,19430,394,227,193
9689,19432,399,226,192
9690,19434,375,225,193
9691,19436,369,226,193
9692,19438,348,226,194
9693,19440,361,225,193
9694,19442,368,225,194
9695,19444,375,224,192
9696,19446,377,225,193
9697,19448,370,225,194
9698,19450,405,225,194
9699,19452,394,225,193
9700,19454,374,224,193
9701,19456,369,224,192
9702,19458,352,225,193
9703,19460,362,225,193
9704,19462,372,225,194
9705,19464,370,224,193
9706,19466,377,225,192
9707,19468,375,224,193
9708,19470,396,224,192
9709,19472,388,225,193
9710,19474,367,224,193
9711,19476,368,225,193
9712,19478,356,225,193
9713,19480,360,223,193
9714,19482,367,224,192
9715,19484,374,224,193
9716,19486,372,224,193
9717,19488,367,224,194
9718,19490,392,224,194
9719,19492,397,222,193
9720,19494,373,223,193
9721,19496,366,223,194
9722,19498,347,223,193
9723,19500,358,223,193
9724,19502,381,222,193
9725,19504,376,223,195
9726,19506,375,222,193
9727,19508,370,223,190
9728,19510,390,222,192
9729,19512,391,222,192
9730,19514,374,222,192
9731,19516,362,222,192
9732,19518,352,223,193
9733,19520,357,222,191
9734,19522,367,222,190
9735,19524,370,222,191
9736,19526,377,222,192
9737,19528,367,219,192
9738,19530,391,219,190
9739,19532,387,218,189
9740,19534,373,217,190
9741,19536,364,216,188
9742,19538,356,216,190
9743,19540,356,216,189
9744,19542,368,216,189
9745,19544,368,216,189
9746,19546,367,215,188
9747,19548,367,215,188
9748,19550,390,214,188
9749,19552,382,214,188
9750,19554,371,212,187
9751,19556,358,212,187
9752,19558,336,212,185
9753,19560,352,211,187
9754,19562,346,211,187
9755,19564,366,211,186
9756,19566,350,211,187
9757,19568,357,210,189
9758,19570,385,210,187
9759,19572,382,210,191
9760,19574,362,209,186
9761,19576,361,210,185
9762,19578,339,210,186
9763,19580,343,209,186
9764,19582,355,208,183
9765,19584,359,209,187
9766,19586,366,209,186
9767,19588,352,209,184
9768,19590,385,210,186
9769,19592,384,210,186
9770,19594,373,209,184
9771,19596,361,209,187
9772,19598,347,210,184
9773,19600,351,209,186
9774,19602,374,210,185
9775,19604,357,209,186
9776,19606,368,210,186
9777,19608,362,210,186
9778,19610,405,209,184
9779,19612,382,210,186
9780,19614,376,210,186
9781,19616,365,210,185
9782,19618,336,210,186
9783,19620,353,210,186
9784,19622,369,211,187
9785,19624,373,210,187
9786,19626,368,210,186
9787,19628,371,210,186
9788,19630,392,210,186
9789,19632,383,212,188
9790,19634,367,210,186
9791,19636,365,211,187
9792,19638,338,210,184
9793,19640,351,210,187
9794,19642,364,210,186
9795,19644,354,213,187
9796,19646,366,210,186
9797,19648,369,212,187
9798,19650,388,209,186
9799,19652,384,210,187
9800,19654,370,210,187
9801,19656,361,211,187
9802,19658,346,210,185
9803,19660,361,210,187
9804,19662,371,209,182
9805,19664,361,209,187
9806,19666,365,210,186
9807,19668,369,210,186
9808,19670,389,210,186
9809,19672,384,209,185
9810,19674,374,211,184
9811,19676,361,211,186
9812,19678,345,210,184
9813,19680,349,210,185
9814,19682,363,212,185
9815,19684,368,211,184
9816,19686,374,211,184
9817,19688,368,211,185
9818,19690,396,210,184
9819,19692,397,211,186
9820,19694,380,212,186
9821,19696,374,216,187
9822,19698,349,212,185
9823,19700,358,211,185
9824,19702,373,210,185
9825,19704,371,210,187
9826,19706,371,213,187
9827,19708,376,212,187
9828,19710,394,213,186
9829,19712,399,212,186
9830,19714,378,212,186
9831,19716,367,212,187
9832,19718,347,212,186
9833,19720,357,212,185
9834,19722,362,211,185
9835,19724,354,217,185
9836,19726,361,210,182
9837,19728,340,212,185
9838,19730,356,212,186
9839,19732,346,211,184
9840,19734,341,211,185
9841,19736,322,211,186
9842,19738,306,211,184
9843,19740,328,209,184
9844,19742,322,209,184
9845,19744,333,209,181
9846,19746,339,209,185
9847,19748,342,208,185
9848,19750,369,208,185
9849,19752,359,209,183
9850,19754,341,208,185
9851,19756,343,209,186
9852,19758,315,209,186
9853,19760,326,209,185
9854,19762,330,209,185
9855,19764,338,209,188
9856,19766,334,209,186
9857,19768,338,209,185
9858,19770,365,208,186
9859,19772,365,208,185
9860,19774,330,208,185
9861,19776,337,209,186
9862,19778,303,208,185
9863,19780,321,208,186
9864,19782,334,208,187
9865,19784,324,208,185
9866,19786,342,210,187
9867,19788,347,208,187
9868,19790,366,208,185
9869,19792,360,209,187
9870,19794,350,208,187
9871,19796,330,210,186
9872,19798,315,207,187
9873,19800,323,207,189
9874,19802,340,208,190
9875,19804,336,207,189
9876,19806,343,207,189
9877,19808,335,207,188
9878,19810,358,205,189
9879,19812,352,207,189
9880,19814,342,206,190
9881,19816,332,206,190
9882,19818,317,206,189
9883,19820,329,206,188
9884,19822,337,206,190
9885,19824,340,205,190
9886,19826,343,205,189
9887,19828,342,204,193
9888,19830,367,205,193
9889,19832,356,206,192
9890,19834,339,205,192
9891,19836,332,206,194
9892,19838,322,205,191
9893,19840,323,205,193
9894,19842,338,205,194
9895,19844,334,205,191
9896,19846,342,205,194
9897,19848,335,205,193
9898,19850,364,205,193
9899,19852,363,206,193
9900,19854,340,206,193
9901,19856,325,206,192
9902,19858,319,206,192
9903,19860,323,206,193
9904,19862,345,206,191
9905,19864,343,206,194
9906,19866,340,208,194
9907,19868,342,207,193
9908,19870,366,207,195
9909,19872,363,207,194
9910,19874,349,207,194
9911,19876,339,207,194
9912,19878,314,207,194
9913,19880,328,207,195
9914,19882,342,207,195
9915,19884,347,207,194
9916,19886,344,206,194
9917,19888,347,208,195
9918,19890,369,207,197
9919,19892,374,207,195
9920,19894,348,206,195
9921,19896,342,207,194
9922,19898,321,207,194
9923,19900,336,206,195
9924,19902,347,206,195
9925,19904,342,206,196
9926,19906,352,206,195
9927,19908,347,206,195
9928,19910,369,206,196
9929,19912,361,206,194
9930,19914,350,206,195
9931,19916,344,206,195
9932,19918,317,206,194
9933,19920,331,207,195
9934,19922,347,207,196
9935,19924,348,206,194
9936,19926,342,208,195
9937,19928,334,207,194
9938,19930,372,206,195
9939,19932,359,206,195
9940,19934,348,207,196
9941,19936,335,206,195
9942,19938,323,207,195
9943,19940,330,206,195
9944,19942,346,207,191
9945,19944,349,206,194
9946,19946,345,207,194
9947,19948,337,207,194
9948,19950,370,207,195
9949,19952,368,207,195
9950,19954,347,207,195
9951,19956,339,207,194
9952,19958,330,207,195
9953,19960,331,207,194
9954,19962,348,207,193
9955,19964,346,207,196
9956,19966,351,207,194
9957,19968,344,207,192
9958,19970,368,207,195
9959,19972,365,207,195
9960,19974,355,206,194
9961,19976,341,207,194
9962,19978,321,204,194
9963,19980,335,207,195
9964,19982,350,208,195
9965,19984,357,207,195
9966,19986,346,207,194
9967,19988,345,207,194
9968,19990,368,206,195
9969,19992,370,206,195
9970,19994,347,206,194
9971,19996,340,207,195
9972,19998,325,206,195
9973,20000,335,206,195
9974,20002,336,206,196
9975,20004,339,206,192
9976,20006,351,206,194
9977,20008,349,206,195
9978,20010,368,206,196
9979,20012,357,206,196
9980,20014,346,206,196
9981,20016,334,206,195
9982,20018,317,208,195
9983,20020,330,206,194
9984,20022,340,207,195
9985,20024,341,207,195
9986,20026,346,207,194
9987,20028,339,207,194
9988,20030,366,206,193
9989,20032,364,207,196
9990,20034,341,206,196
9991,20036,330,207,195
9992,20038,331,206,194
9993,20040,328,206,196
9994,20042,346,207,195
9995,20044,350,207,195
9996,20046,344,208,196
9997,20048,339,207,195
9998,20050,370,206,196
9999,20052,370,206,194
10000,20054,355,207,197
10001,20056,338,206,194
10002,20058,326,206,193
10003,20060,333,206,194
10004,20062,335,206,195
10005,20064,347,206,194
10006,20066,346,206,194
10007,20068,352,206,195
10008,20070,361,206,194
10009,20072,360,205,194
10010,20074,342,205,194
10011,20076,339,206,195
10012,20078,318,206,193
10013,20080,323,206,194
10014,20082,340,206,195
10015,20084,339,206,195
10016,20086,343,205,195
10017,20088,337,206,196
10018,20090,368,207,195
10019,20092,363,206,196
10020,20094,347,207,194
10021,20096,332,206,193
10022,20098,328,206,194
10023,20100,326,206,195
10024,20102,345,205,195
10025,20104,344,206,196
10026,20106,348,206,194
10027,20108,346,206,195
10028,20110,368,206,195
10029,20112,368,207,196
10030,20114,341,206,195
10031,20116,334,206,194
10032,20118,320,205,196
10033,20120,330,206,194
10034,20122,345,206,194
10035,20124,343,205,194
10036,20126,347,207,195
10037,20128,344,205,195
10038,20130,370,205,193
10039,20132,370,205,195
10040,20134,344,205,194
10041,20136,338,205,193
10042,20138,334,205,193
10043,20140,330,205,197
10044,20142,347,205,194
10045,20144,347,205,194
10046,20146,341,205,193
10047,20148,347,205,194
10048,20150,367,205,195
10049,20152,370,205,195
10050,20154,348,205,195
10051,20156,332,205,195
10052,20158,318,204,194
10053,20160,323,205,196
10054,20162,340,205,196
10055,20164,340,205,193
10056,20166,345,205,195
10057,20168,342,205,195
10058,20170,370,205,194
10059,20172,362,206,197
10060,20174,349,205,195
10061,20176,339,205,196
10062,20178,319,205,195
10063,20180,328,205,196
10064,20182,347,205,194
10065,20184,343,205,195
10066,20186,342,205,196
10067,20188,336,205,194
10068,20190,366,207,196
10069,20192,366,206,195
10070,20194,348,206,196
10071,20196,333,206,195
10072,20198,321,205,195
10073,20200,327,206,196
10074,20202,346,205,195
10075,20204,334,206,196
10076,20206,338,205,195
10077,20208,336,206,197
10078,20210,365,206,196
10079,20212,370,206,196
10080,20214,349,207,196
10081,20216,332,206,193
10082,20218,321,205,193
10083,20220,332,206,195
10084,20222,343,206,197
10085,20224,338,206,195
10086,20226,350,206,192
10087,20228,340,206,196
10088,20230,368,206,190
10089,20232,367,207,196
10090,20234,349,206,195
10091,20236,342,207,195
10092,20238,309,207,195
10093,20240,325,208,195
10094,20242,337,207,196
10095,20244,343,206,196
10096,20246,350,209,194
10097,20248,348,206,193
10098,20250,372,207,196
10099,20252,368,207,196
10100,20254,346,206,196
10101,20256,329,206,195
10102,20258,312,206,195
10103,20260,332,205,195
10104,20262,342,207,195
10105,20264,345,206,195
10106,20266,348,206,193
10107,20268,346,207,196
10108,20270,372,206,195
10109,20272,357,205,196
10110,20274,351,206,196
10111,20276,330,205,196
10112,20278,315,207,195
10113,20280,323,206,194
10114,20282,340,206,194
10115,20284,342,205,195
10116,20286,350,206,195
10117,20288,345,205,195
10118,20290,373,207,196
10119,20292,370,206,195
10120,20294,340,205,195
10121,20296,331,205,197
10122,20298,315,206,196
10123,20300,330,205,194
10124,20302,345,206,197
10125,20304,337,206,195
10126,20306,346,206,195
10127,20308,344,206,194
10128,20310,377,206,194
10129,20312,371,206,198
10130,20314,351,206,194
10131,20316,333,205,194
10132,20318,315,205,194
10133,20320,332,205,194
10134,20322,344,205,194
10135,20324,359,205,193
10136,20326,345,205,193
10137,20328,348,204,193
10138,20330,375,204,193
10139,20332,377,205,194
10140,20334,349,204,193
10141,20336,327,204,196
10142,20338,319,205,194
10143,20340,337,205,195
10144,20342,343,204,194
10145,20344,347,204,193
10146,20346,347,204,193
10147,20348,348,203,193
10148,20350,375,204,194
10149,20352,362,204,195
10150,20354,353,201,192
10151,20356,333,203,189
10152,20358,311,202,190
10153,20360,337,203,193
10154,20362,347,203,192
10155,20364,344,202,191
10156,20366,347,201,192
10157,20368,351,203,192
10158,20370,379,202,194
10159,20372,364,202,194
10160,20374,345,202,193
10161,20376,327,203,194
10162,20378,308,200,194
10163,20380,335,203,194
10164,20382,344,202,193
10165,20384,335,201,193
10166,20386,344,202,193
10167,20388,340,203,194
10168,20390,373,202,194
10169,20392,375,201,195
10170,20394,353,202,194
10171,20396,336,201,194
10172,20398,313,201,193
10173,20400,335,201,194
10174,20402,334,201,194
10175,20404,343,201,195
10176,20406,343,202,194
10177,20408,338,202,195
10178,20410,373,204,195
10179,20412,368,202,196
10180,20414,348,202,197
10181,20416,336,202,195
10182,20418,319,202,193
10183,20420,345,201,195
10184,20422,346,203,195
10185,20424,341,202,195
10186,20426,341,203,195
10187,20428,353,203,195
10188,20430,378,202,195
10189,20432,365,204,196
10190,20434,353,202,194
10191,20436,331,203,195
10192,20438,317,203,194
10193,20440,342,203,194
10194,20442,336,203,195
10195,20444,344,203,195
10196,20446,342,203,195
10197,20448,345,203,193
10198,20450,371,204,195
10199,20452,360,203,196
10200,20454,348,203,195
10201,20456,324,203,195
10202,20458,308,202,196
10203,20460,334,203,193
10204,20462,335,203,195
10205,20464,335,203,194
10206,20466,344,203,194
10207,20468,343,204,196
10208,20470,364,203,197
10209,20472,367,203,195
10210,20474,340,203,195
10211,20476,324,203,196
10212,20478,311,203,195
10213,20480,342,204,197
10214,20482,340,203,194
10215,20484,333,203,196
10216,20486,344,203,196
10217,20488,342,203,196
10218,20490,379,204,196
10219,20492,366,203,195
10220,20494,347,203,193
10221,20496,330,203,196
10222,20498,329,204,193
10223,20500,335,203,194
10224,20502,338,203,197
10225,20504,344,205,198
10226,20506,342,202,196
10227,20508,350,204,197
10228,20510,375,204,198
10229,20512,367,203,196
10230,20514,341,204,196
10231,20516,329,203,195
10232,20518,323,203,196
10233,20520,346,204,196
10234,20522,345,204,196
10235,20524,347,203,198
10236,20526,340,204,196
10237,20528,347,204,195
10238,20530,365,204,196
10239,20532,365,204,196
10240,20534,338,204,196
10241,20536,329,203,194
10242,20538,319,204,196
10243,20540,340,204,197
10244,20542,342,204,196
10245,20544,344,204,196
10246,20546,345,204,198
10247,20548,333,203,195
10248,20550,363,203,196
10249,20552,351,204,197
10250,20554,336,204,197
10251,20556,315,203,197
10252,20558,311,204,196
10253,20560,326,204,198
10254,20562,325,204,197
10255,20564,339,204,196
10256,20566,334,204,196
10257,20568,346,205,196
10258,20570,361,203,197
10259,20572,347,204,197
10260,20574,333,204,196
10261,20576,310,203,196
10262,20578,311,204,195
10263,20580,330,205,197
10264,20582,331,205,197
10265,20584,339,204,196
10266,20586,327,205,196
10267,20588,337,204,197
10268,20590,360,205,197
10269,20592,352,205,197
10270,20594,324,204,196
10271,20596,314,204,196
10272,20598,315,204,196
10273,20600,333,205,196
10274,20602,326,203,196
10275,20604,332,204,197
10276,20606,337,204,196
10277,20608,333,204,196
10278,20610,359,205,197
10279,20612,347,204,198
10280,20614,330,204,196
10281,20616,310,204,194
10282,20618,311,205,196
10283,20620,336,204,195
10284,20622,337,205,193
10285,20624,327,205,196
10286,20626,331,203,195
10287,20628,323,205,196
10288,20630,360,206,196
10289,20632,352,204,196
10290,20634,330,205,195
10291,20636,319,205,195
10292,20638,313,204,194
10293,20640,335,204,198
10294,20642,336,204,195
10295,20644,336,204,195
10296,20646,329,204,196
10297,20648,326,204,196
10298,20650,361,204,196
10299,20652,355,203,197
10300,20654,337,204,196
10301,20656,320,204,196
10302,20658,320,204,195
10303,20660,337,204,194
10304,20662,332,205,194
10305,20664,342,204,198
10306,20666,334,204,196
10307,20668,326,204,196
10308,20670,358,204,196
10309,20672,351,205,196
10310,20674,338,204,197
10311,20676,317,204,196
10312,20678,309,203,195
10313,20680,337,204,196
10314,20682,325,204,194
10315,20684,332,203,195
10316,20686,326,204,196
10317,20688,332,203,195
10318,20690,352,204,195
10319,20692,349,204,197
10320,20694,336,204,197
10321,20696,317,204,198
10322,20698,312,203,196
10323,20700,333,204,197
10324,20702,331,204,196
10325,20704,331,204,196
10326,20706,333,204,195
10327,20708,328,204,195
10328,20710,357,205,197
10329,20712,348,204,197
10330,20714,331,204,195
10331,20716,313,205,195
10332,20718,311,204,195
10333,20720,339,204,195
10334,20722,337,203,195
10335,20724,337,204,195
10336,20726,332,204,195
10337,20728,333,205,197
10338,20730,359,203,196
10339,20732,353,205,196
10340,20734,336,204,196
10341,20736,314,205,196
10342,20738,322,204,195
10343,20740,335,205,197
10344,20742,328,204,196
10345,20744,338,204,197
10346,20746,336,204,196
10347,20748,331,204,197
10348,20750,364,204,196
10349,20752,348,204,195
10350,20754,331,204,196
10351,20756,318,204,197
10352,20758,321,204,196
10353,20760,340,204,195
10354,20762,334,204,195
10355,20764,333,205,196
10356,20766,337,204,196
10357,20768,332,205,196
10358,20770,369,204,196
10359,20772,351,204,196
10360,20774,340,204,196
10361,20776,317,204,196
10362,20778,311,204,196
10363,20780,337,205,197
10364,20782,333,204,196
10365,20784,333,204,196
10366,20786,333,204,196
10367,20788,331,204,196
10368,20790,352,204,197
10369,20792,349,204,197
10370,20794,335,204,195
10371,20796,318,204,196
10372,20798,316,205,196
10373,20800,337,204,197
10374,20802,331,205,197
10375,20804,340,204,196
10376,20806,336,204,196
10377,20808,333,204,196
10378,20810,365,205,196
10379,20812,352,203,196
10380,20814,339,204,196
10381,20816,317,204,195
10382,20818,320,203,197
10383,20820,335,205,197
10384,20822,320,204,197
10385,20824,328,203,196
10386,20826,332,205,195
10387,20828,331,204,195
10388,20830,362,204,198
10389,20832,352,204,197
10390,20834,335,204,197
10391,20836,320,204,196
10392,20838,319,204,196
10393,20840,328,204,197
10394,20842,325,204,196
10395,20844,336,204,198
10396,20846,331,204,197
10397,20848,343,204,197
10398,20850,365,203,199
10399,20852,362,204,196
10400,20854,341,204,197
10401,20856,322,204,196
10402,20858,318,205,198
10403,20860,341,205,198
10404,20862,336,203,196
10405,20864,337,204,198
10406,20866,338,205,198
10407,20868,339,204,196
10408,20870,366,204,197
10409,20872,350,204,197
10410,20874,347,205,199
10411,20876,317,205,197
10412,20878,319,205,195
10413,20880,338,205,196
10414,20882,342,206,194
10415,20884,346,206,196
10416,20886,343,207,197
10417,20888,339,207,196
10418,20890,369,207,199
10419,20892,347,208,196
10420,20894,346,206,197
10421,20896,315,207,196
10422,20898,315,207,198
10423,20900,337,206,200
10424,20902,336,208,197
10425,20904,334,209,198
10426,20906,335,209,196
10427,20908,337,209,200
10428,20910,364,209,197
10429,20912,351,210,203
10430,20914,342,209,200
10431,20916,328,209,199
10432,20918,320,209,198
10433,20920,334,209,198
10434,20922,335,209,199
10435,20924,346,209,197
10436,20926,336,211,199
10437,20928,336,210,199
10438,20930,384,208,198
10439,20932,368,210,199
10440,20934,341,210,200
10441,20936,318,209,201
10442,20938,304,210,198
10443,20940,331,210,199
10444,20942,325,210,198
10445,20944,339,210,199
10446,20946,340,210,196
10447,20948,339,210,197
10448,20950,367,211,198
10449,20952,361,210,198
10450,20954,349,210,198
10451,20956,327,209,201
10452,20958,313,210,198
10453,20960,332,211,200
10454,20962,341,210,199
10455,20964,341,209,198
10456,20966,335,210,199
10457,20968,340,210,198
10458,20970,375,210,202
10459,20972,357,210,199
10460,20974,341,208,198
10461,20976,323,210,201
10462,20978,312,209,199
10463,20980,335,209,197
10464,20982,333,209,199
10465,20984,337,209,199
10466,20986,340,209,199
10467,20988,347,208,198
10468,20990,362,209,200
10469,20992,357,208,200
10470,20994,342,209,199
10471,20996,319,208,198
10472,20998,314,207,199
10473,21000,337,207,199
10474,21002,334,207,198
10475,21004,332,207,199
10476,21006,343,208,198
10477,21008,339,208,198
10478,21010,376,208,198
10479,21012,359,208,199
10480,21014,349,208,200
10481,21016,326,208,199
10482,21018,321,208,199
10483,21020,340,207,199
10484,21022,343,208,196
10485,21024,341,208,200
10486,21026,337,207,199
10487,21028,344,207,200
10488,21030,370,207,199
10489,21032,361,207,198
10490,21034,349,207,199
10491,21036,320,207,198
10492,21038,318,209,197
10493,21040,331,207,195
10494,21042,338,208,196
10495,21044,333,208,196
10496,21046,342,207,195
10497,21048,339,208,195
10498,21050,368,208,196
10499,21052,351,208,195
10500,21054,346,207,193
10501,21056,318,208,195
10502,21058,318,208,192
10503,21060,343,208,192
10504,21062,339,209,197
